"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.nlogo"
"Containment Policy"
"04/02/2020 22:40:29:847 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Illness_period","SpatialDistance","Proportion_Isolating","Total_Population","Available_Resources","Current_Cases","Media_Exposure","Bed_Capacity","ReInfectionRate","RestrictedMovement","Superspreaders","Severity_of_illness","Send_to_Hospital","ProductionRate","Incubation_Period","Case_Isolation","Initial","ID_Rate","PolicyTriggerOn","Proportion_People_Avoid","Population","Treatment_Benefit","FearTrigger","Speed","Triggerday","Proportion_time_Avoid","InfectionRate","Age_Isolation","Contact_Radius","[step]","count simuls with [ color = red ]","count simuls with [ color = 85 ]","count simuls with [color = black ]","count simuls with [ color = yellow ]","count simuls with [ color = black and agerange = 5 ]","count simuls with [ color = black and agerange = 15 ]","count simuls with [ color = black and agerange = 25 ]","count simuls with [ color = black and agerange = 35 ]","count simuls with [ color = black and agerange = 45 ]","count simuls with [ color = black and agerange = 55 ]","count simuls with [ color = black and agerange = 65 ]","count simuls with [ color = black and agerange = 75 ]","count simuls with [ color = black and agerange = 85 ]","count simuls with [ color = black and agerange = 95 ]","mean [ R ] of simuls with [ timenow = Illness_period ]","mean [ contacts ] of simuls / ticks","mean [ timenow ] of simuls with [ color = red ]","count simuls with [ color = red and timenow = Incubation_Period ]","sum [ reserves ] of simuls with [ color != black ]","scalePhase"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","139","3","2455","2","40","0","0","0","0","0","0","0","2","0","0","0","0.28944172661870504","10","0","2.3659381307823885E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","158","2","2408","1","89","0","0","0","0","0","0","0","0","0","1","0","0.28385569620253165","10","0","2.23072921039886E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","159","1","2403","0","96","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.28644528301886796","10","0","2.259909063815676E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","16","16","2480","0","4","0","0","0","0","0","0","0","0","0","0","1.5","0.48055","7.6875","1","3.695099755094218E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","56","17","2434","1","48","0","0","0","0","0","0","0","0","1","0","1","0.35279999999999995","7.411764705882353","2","3.253976457095624E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","119","11","2420","1","68","0","0","0","0","0","0","0","1","0","0","2","0.2969042016806723","9.363636363636363","0","2.824006506523385E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","2","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.243","7","0","3.687010871026609E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","140","17","2367","0","116","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.29213428571428574","6.9411764705882355","2","2.277419809148182E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","159","2","2408","1","89","0","0","0","0","0","0","0","0","0","1","0.5","0.2837031446540881","11","0","2.2219306085702084E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","160","1","2403","0","96","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.28625500000000004","11","0","2.252988873658474E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","140","3","2454","2","41","0","0","0","0","0","0","0","2","0","0","0","0.2892228571428571","5.666666666666667","1","2.358833220321875E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","57","17","2433","1","49","0","0","0","0","0","0","0","0","1","0","0.5","0.3512140350877193","7.470588235294118","3","3.246175096840633E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","3","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3194666666666667","8","0","3.687146156384334E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","120","9","2420","1","70","0","0","0","0","0","0","0","1","0","0","2","0.2965","8.88888888888889","1","2.8180821636113685E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","17","17","2479","0","4","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4835058823529412","8.235294117647058","3","3.69539694720955E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","141","18","2366","0","116","0","0","0","0","0","0","0","0","0","0","1","0.2918326241134752","7.555555555555555","1","2.2638922078497067E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","161","1","2403","0","96","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.2860223602484472","12","0","2.2415750601474352E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","160","3","2407","1","89","0","0","0","0","0","0","0","0","0","1","0","0.2836325","8.333333333333334","0","2.2157202802708745E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","58","17","2433","1","49","0","0","0","0","0","0","0","0","1","0","1","0.34995862068965516","8.470588235294118","0","3.2405523416313462E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","141","3","2454","2","41","0","0","0","0","0","0","0","2","0","0","0","0.28897872340425534","6.666666666666667","0","2.3510353619563736E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","142","19","2365","0","116","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.29147042253521127","8.157894736842104","1","2.2511225905967165E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","4","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3713","9","0","3.6910984882298924E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","161","2","2407","1","90","0","0","0","0","0","0","0","0","0","1","0","0.28339130434782606","5.5","0","2.2011691983233724E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","162","1","2403","0","96","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.28576296296296294","13","0","2.229833645698463E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","18","17","2477","0","6","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4874222222222222","7.352941176470588","1","3.696244246553789E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","121","11","2418","1","70","0","0","0","0","0","0","0","1","0","0","2","0.2961355371900826","8.272727272727273","0","2.806892015486625E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","59","18","2431","1","50","0","0","0","0","0","0","0","0","1","0","1.3333333333333333","0.3481491525423729","8.11111111111111","0","3.2262087914225455E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","142","4","2453","2","41","0","0","0","0","0","0","0","2","0","0","0","0.28864507042253523","6","0","2.3411655886711344E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","143","18","2365","0","117","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.29112167832167835","8.722222222222221","2","2.2437848083787788E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","162","2","2407","1","90","0","0","0","0","0","0","0","0","0","1","0","0.2831753086419753","6.5","0","2.197041971160804E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","163","1","2403","0","96","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.2855558282208589","14","0","2.220455854606696E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","5","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.40048000000000006","10","0","3.695193997781524E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","19","17","2477","0","6","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4908421052631579","8.352941176470589","0","3.698721105833042E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","122","12","2417","1","70","0","0","0","0","0","0","0","1","0","0","2","0.2957639344262295","8.583333333333334","1","2.7971340336821157E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","143","4","2453","2","41","0","0","0","0","0","0","0","2","0","0","0","0.288372027972028","7","0","2.336489380687816E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","60","19","2430","1","50","0","0","0","0","0","0","0","0","1","0","1","0.34652","8.68421052631579","1","3.214181719012218E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","164","1","2403","0","96","0","0","0","0","0","0","0","0","0","0","0","0.28519999999999995","15","0","2.206800591557595E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","144","17","2365","1","117","0","0","0","0","0","0","0","1","0","0","0.3333333333333333","0.29075555555555554","9.411764705882353","1","2.2310148625242546E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","163","2","2407","1","90","0","0","0","0","0","0","0","0","0","1","0","0.2829398773006135","7.5","0","2.185520752980582E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","6","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.42053333333333337","11","0","3.694115892841247E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","61","17","2430","1","52","0","0","0","0","0","0","0","0","1","0","1","0.34493114754098364","8.823529411764707","1","3.2043755063621003E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","144","4","2453","2","41","0","0","0","0","0","0","0","2","0","0","0.3333333333333333","0.28807499999999997","8","1","2.3258480708458446E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","123","13","2416","1","70","0","0","0","0","0","0","0","1","0","0","1.6666666666666667","0.2954048780487805","8.923076923076923","0","2.7847384750608183E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","20","17","2477","0","6","0","0","0","0","0","0","0","0","0","0","0.5","0.49326","9.352941176470589","1","3.698070564503138E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","164","2","2407","1","90","0","0","0","0","0","0","0","0","0","1","0","0.2828195121951219","8.5","1","2.178900779001784E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","165","1","2403","0","96","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.28509818181818186","16","0","2.1954928696247984E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","145","17","2365","1","117","0","0","0","0","0","0","0","1","0","0","0.3333333333333333","0.2905075862068966","10.411764705882353","1","2.2182319973281484E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","62","17","2430","1","52","0","0","0","0","0","0","0","0","1","0","1","0.34332903225806455","9.823529411764707","0","3.1929979133265555E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","145","4","2453","2","41","0","0","0","0","0","0","0","2","0","0","0","0.2878510344827586","9","0","2.320757654302593E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","7","2","2498","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4322285714285714","6.5","0","3.695521983325113E7","0"
