"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.nlogo"
"Containment Policy"
"04/02/2020 22:22:49:104 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Illness_period","SpatialDistance","Proportion_Isolating","Total_Population","Available_Resources","Current_Cases","Media_Exposure","Bed_Capacity","ReInfectionRate","RestrictedMovement","Superspreaders","Severity_of_illness","Send_to_Hospital","ProductionRate","Incubation_Period","Case_Isolation","Initial","ID_Rate","PolicyTriggerOn","Proportion_People_Avoid","Population","Treatment_Benefit","FearTrigger","Speed","Triggerday","Proportion_time_Avoid","InfectionRate","Age_Isolation","Contact_Radius","[step]","count simuls with [ color = red ]","count simuls with [ color = 85 ]","count simuls with [color = black ]","count simuls with [ color = yellow ]","count simuls with [ color = black and agerange = 5 ]","count simuls with [ color = black and agerange = 15 ]","count simuls with [ color = black and agerange = 25 ]","count simuls with [ color = black and agerange = 35 ]","count simuls with [ color = black and agerange = 45 ]","count simuls with [ color = black and agerange = 55 ]","count simuls with [ color = black and agerange = 65 ]","count simuls with [ color = black and agerange = 75 ]","count simuls with [ color = black and agerange = 85 ]","count simuls with [ color = black and agerange = 95 ]","mean [ R ] of simuls with [ timenow = Illness_period ]","mean [ contacts ] of simuls / ticks","mean [ timenow ] of simuls with [ color = red ]","count simuls with [ color = red and timenow = Incubation_Period ]","sum [ reserves ] of simuls with [ color != black ]"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","243","2","2380","2","116","0","0","0","0","0","1","0","0","0","1","1.3333333333333333","0.24912592592592592","8","0","3.077285416263363E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","244","2","2380","2","116","0","0","0","0","0","1","0","0","0","1","1","0.24912295081967215","9","0","3.070795512011244E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","245","1","2380","2","117","0","0","0","0","0","1","0","0","0","1","1","0.24911020408163265","3","0","3.0633064286733326E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","246","1","2380","2","117","0","0","0","0","0","1","0","0","0","1","1","0.24916422764227644","4","0","3.0589375468814086E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","247","2","2379","2","117","0","0","0","0","0","1","0","0","0","1","1","0.24914655870445346","3","1","3.053216708779808E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","248","2","2379","2","117","0","0","0","0","0","1","0","0","0","1","1","0.2491532258064516","4","0","3.0485478736464467E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","249","2","2379","2","117","0","0","0","0","0","1","0","0","0","1","1","0.24922570281124498","5","0","3.0395086411549795E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","250","2","2379","2","117","0","0","0","0","0","1","0","0","0","1","1","0.2492464","6","0","3.0355583031829502E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","251","3","2378","2","117","0","0","0","0","0","1","0","0","0","1","1","0.24923027888446217","5","1","3.0278827331404123E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","252","3","2378","2","117","0","0","0","0","0","1","0","0","0","1","1","0.2493","6","0","3.02338028809015E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","253","3","2378","2","117","0","0","0","0","0","1","0","0","0","1","1","0.24928537549407115","7","0","3.016171770402911E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","254","3","2378","2","117","0","0","0","0","0","1","0","0","0","1","1","0.24928188976377952","8","0","3.0103340875462953E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","255","3","2378","2","117","0","0","0","0","0","1","0","0","0","1","1","0.2492329411764706","9","1","3.006255036324326E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","256","3","2378","2","117","0","0","0","0","0","1","0","0","0","1","1","0.2493453125","10","0","3.0050177729082577E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","257","3","2378","2","117","0","0","0","0","0","1","0","0","0","1","1","0.2493774319066148","11","0","3.000572272060581E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","258","3","2378","2","117","0","0","0","0","0","1","0","0","0","1","1","0.24935193798449615","12","0","2.9930399033334207E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","259","2","2378","2","118","0","0","0","0","0","1","0","0","0","1","1","0.24935752895752897","11","0","2.982516250546342E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","260","3","2377","2","118","0","0","0","0","0","1","0","0","0","1","1","0.24934","8.333333333333334","0","2.9737009019504555E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","261","4","2376","2","118","0","0","0","0","0","1","0","0","0","1","1","0.24932413793103447","7.25","0","2.967765184741073E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","262","4","2376","2","118","0","0","0","0","0","1","0","0","0","1","1","0.2493358778625954","8.25","0","2.9575610258447427E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","263","3","2376","2","119","0","0","0","0","0","1","0","0","0","1","1","0.24933536121673003","6.666666666666667","0","2.947527733031161E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","264","3","2376","2","119","0","0","0","0","0","1","0","0","0","1","1","0.24928787878787878","7.666666666666667","1","2.9388252425690863E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","265","3","2376","2","119","0","0","0","0","0","1","0","0","0","1","1","0.2492664150943396","8.666666666666666","1","2.9332041426490255E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","266","4","2375","2","119","0","0","0","0","0","1","0","0","0","1","1","0.24922406015037593","7.5","0","2.930405608681347E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","267","3","2375","2","120","0","0","0","0","0","1","0","0","0","1","1","0.24920449438202247","5.666666666666667","0","2.9257664130914215E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","268","3","2375","2","120","0","0","0","0","0","1","0","0","0","1","1","0.24918656716417908","6.666666666666667","0","2.9216634416833285E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","269","3","2375","2","120","0","0","0","0","0","1","0","0","0","1","1","0.2492014869888476","7.666666666666667","0","2.916022861548833E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","270","3","2375","2","120","0","0","0","0","0","1","0","0","0","1","1","0.24924296296296294","8.666666666666666","1","2.9114938891130667E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","271","5","2373","2","120","0","0","0","0","0","1","0","0","0","1","1","0.24925313653136533","6.2","0","2.904469241678698E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","272","6","2372","2","120","0","0","0","0","0","1","0","0","0","1","1","0.24928235294117648","6.166666666666667","0","2.899263493189214E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","273","6","2372","2","120","0","0","0","0","0","1","0","0","0","1","1","0.2492805860805861","7.166666666666667","0","2.8929751349734757E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","274","6","2372","2","120","0","0","0","0","0","1","0","0","0","1","0.6666666666666666","0.24922335766423356","8.166666666666666","0","2.886373497556152E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","275","8","2370","2","120","0","0","0","0","0","1","0","0","0","1","0.6666666666666666","0.24923054545454543","7.125","2","2.8787172332860086E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","276","8","2369","2","121","0","0","0","0","0","1","0","0","0","1","1","0.24924347826086957","6.125","1","2.8746257256821882E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","277","7","2369","2","122","0","0","0","0","0","1","0","0","0","1","1","0.2492317689530686","5.714285714285714","0","2.869985673451976E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","278","7","2369","2","122","0","0","0","0","0","1","0","0","0","1","1","0.2492676258992806","6.714285714285714","0","2.8676982696871147E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","279","7","2369","2","122","0","0","0","0","0","1","0","0","0","1","1","0.24928315412186378","7.714285714285714","2","2.8620617298769154E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","280","8","2368","2","122","0","0","0","0","0","1","0","0","0","1","1","0.24933142857142856","7.75","1","2.8589414599383134E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","281","8","2368","2","122","0","0","0","0","0","1","0","0","0","1","1","0.24933807829181492","8.75","0","2.849472825524923E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","282","7","2368","2","123","0","0","0","0","0","1","0","0","0","1","1","0.24937163120567377","8.714285714285714","0","2.8463460235257268E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","283","8","2367","2","123","0","0","0","0","0","1","0","0","0","1","1","0.2493173144876325","8.625","0","2.8389714610120736E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","284","8","2367","2","123","0","0","0","0","0","1","0","0","0","1","1","0.24930281690140849","9.625","1","2.8353025178713635E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","285","9","2366","2","123","0","0","0","0","0","1","0","0","0","1","1.5","0.2492519298245614","9.555555555555555","0","2.8245935695742305E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","286","9","2366","2","123","0","0","0","0","0","1","0","0","0","1","1.3333333333333333","0.2493020979020979","10.555555555555555","0","2.8201745537005868E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","287","8","2365","2","125","0","0","0","0","0","1","0","0","0","1","1","0.24927526132404182","8.875","1","2.81390091441507E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","288","7","2365","2","126","0","0","0","0","0","1","0","0","0","1","1","0.24924861111111113","8.857142857142858","0","2.805265313022887E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","289","9","2363","2","126","0","0","0","0","0","1","0","0","0","1","1","0.24926228373702422","7.888888888888889","1","2.8037876351519465E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","290","9","2363","2","126","0","0","0","0","0","1","0","0","0","1","1","0.2492537931034483","8.88888888888889","0","2.7980763232915893E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","291","8","2362","2","128","0","0","0","0","0","1","0","0","0","1","1","0.24924123711340207","7","1","2.79122919898476E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","292","8","2361","2","129","0","0","0","0","0","1","0","0","0","1","1","0.24927534246575342","6","0","2.7901785493048918E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","293","8","2361","2","129","0","0","0","0","0","1","0","0","0","1","1","0.2493283276450512","7","2","2.7832858577744488E7"
