"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.html"
"Lancet Paper Aus"
"04/13/2020 21:29:52:739 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Illness_period","Spatial_Distance","Compliance_with_Isolation","Total_Population","Available_Resources","Current_Cases","Media_Exposure","Hospital_Beds_in_Australia","ReInfectionRate","RestrictedMovement","Superspreaders","Severity_of_illness","Quarantine","ProductionRate","Incubation_Period","Case_Isolation","Initial","Track_and_Trace_Efficiency","PolicyTriggerOn","Proportion_People_Avoid","Population","Treatment_Benefit","FearTrigger","Speed","Triggerday","Proportion_time_Avoid","InfectionRate","Age_Isolation","Contact_Radius","Scale","Lockdown_Off","Freewheel","TimelockdownOff","Diffusion_Adjustment","[step]","count simuls with [ color = red ]","count simuls with [ color = 85 ]","count simuls with [color = black ]","count simuls with [ color = yellow ]","count simuls with [ color = black and agerange = 5 ]","count simuls with [ color = black and agerange = 15 ]","count simuls with [ color = black and agerange = 25 ]","count simuls with [ color = black and agerange = 35 ]","count simuls with [ color = black and agerange = 45 ]","count simuls with [ color = black and agerange = 55 ]","count simuls with [ color = black and agerange = 65 ]","count simuls with [ color = black and agerange = 75 ]","count simuls with [ color = black and agerange = 85 ]","count simuls with [ color = black and agerange = 95 ]","mean [ contacts ] of simuls / ticks","mean [ timenow ] of simuls with [ color = red ]","count simuls with [ color = red and timenow = Incubation_Period ]","sum [ reserves ] of simuls with [ color != black ]","scalePhase","numberInfected","deathcount","casefatalityrate","ICUBedsRequired","DailyCases","CurrentInfections","EliminationDate","MeanR"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","8","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","0.4512","13","0","8295258.937511763","0","1","0","0","0","0","1","0","1"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","9","4","2495","0","1","0","0","0","0","0","0","0","0","0","0","0.4511111111111111","7","0","8377243.979805265","0","1","0","0","0","1","4","0","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","9","4","2496","0","0","0","0","0","0","0","0","0","0","0","0","0.44502222222222226","7.5","0","8310823.395409447","0","1","0","0","0","1","4","0","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","8","2","2498","0","0","0","0","0","0","0","0","0","0","0","0","0.44155","12.5","0","8805648.95238126","0","2","0","0","0","0","2","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","9","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","0.4580888888888889","12","0","8709444.192276603","0","1","0","0","0","0","1","0","0"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","9","3","2497","0","0","0","0","0","0","0","0","0","0","0","0","0.4481777777777778","6.666666666666667","0","8192297.421531481","0","1","0","0","0","0","3","0","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","9","2","2498","0","0","0","0","0","0","0","0","0","0","0","0","0.4507111111111111","7.5","0","8532258.382548532","0","1","0","0","0","0","2","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","10","3","2495","0","2","0","0","0","0","0","0","0","0","0","0","0.45655999999999997","5","0","8374187.359955042","0","1","0","0","0","0","3","0","0"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","9","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","0.4618222222222222","14","0","8293811.075171379","0","1","0","0","0","0","1","0","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","10","4","2495","0","1","0","0","0","0","0","0","0","0","0","0","0.45104","4.5","1","8308872.215939359","0","1","0","0","0","0","4","0","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","5","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","0.40848000000000007","7","0","8312223.963892709","0","0","0","0","0","0","1","0","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","9","2","2498","0","0","0","0","0","0","0","0","0","0","0","0","0.4502222222222222","13.5","0","8803619.528448721","0","2","0","0","0","0","2","0","0"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","10","3","2497","0","0","0","0","0","0","0","0","0","0","0","0","0.45448000000000005","7.666666666666667","0","8192841.172958779","0","1","0","0","0","0","3","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","10","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","0.46971999999999997","13","0","8708438.034824844","0","1","0","0","0","0","1","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","11","3","2495","0","2","0","0","0","0","0","0","0","0","0","0","0.4629090909090909","6","1","8372030.183307277","0","2","0","0","0","0","3","0","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","10","2","2498","0","0","0","0","0","0","0","0","0","0","0","0","0.45772","8.5","0","8530275.124345072","0","1","0","0","0","0","2","0","1"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","10","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","0.46832","15","0","8291920.811732254","0","1","0","0","0","0","1","0","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","11","4","2495","0","1","0","0","0","0","0","0","0","0","0","0","0.4569090909090909","5.5","0","8308924.051363051","0","2","0","0","0","0","4","0","0"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","11","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","0.4597454545454545","4.5","1","8191290.615179548","0","1","0","0","0","0","2","0","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","10","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","0.458","6.5","0","8801987.17292938","0","2","0","0","0","0","2","0","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","6","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","0.4245333333333334","8","0","8309352.03852782","0","0","0","0","0","1","1","0","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","12","6","2493","0","1","0","0","0","0","0","0","0","0","0","0","0.4604","4.666666666666667","1","8307654.930507171","0","2","0","0","0","0","6","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","12","3","2495","0","2","0","0","0","0","0","0","0","0","0","0","0.46856666666666663","7","0","8369943.936503038","0","2","0","0","0","0","3","0","0"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","11","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","0.4702545454545454","16","0","8285780.396640218","0","1","0","0","0","0","1","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","11","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","0.47956363636363636","14","0","8706005.619546132","0","1","0","0","0","0","1","0","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","11","2","2498","0","0","0","0","0","0","0","0","0","0","0","0","0.46690909090909094","9.5","0","8530949.169907646","0","1","0","0","0","0","2","0","0"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","12","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","0.46599999999999997","5.5","1","8191095.16133072","0","1","0","0","0","0","2","0","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","13","6","2493","0","1","0","0","0","0","0","0","0","0","0","0","0.4649230769230769","5.666666666666667","0","8307053.296462601","0","2","0","0","0","1","6","0","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","11","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","0.4627636363636363","7.5","0","8798278.767919466","0","2","0","0","0","0","2","0","1"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","12","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.4735666666666667","<RuntimePrimitiveException>","0","8284843.93713897","0","1","0","0","0","0","0","11","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","12","2","2498","0","0","0","0","0","0","0","0","0","0","0","0","0.47280000000000005","10.5","1","8530297.655835954","0","1","0","0","0","0","2","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","13","3","2495","0","2","0","0","0","0","0","0","0","0","0","0","0.47181538461538464","8","1","8367691.023552575","0","2","0","0","0","0","3","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","12","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","0.48923333333333335","15","0","8704761.45186663","0","1","0","0","0","0","1","0","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","7","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","0.4364571428571429","9","0","8308386.739091699","0","0","0","0","0","0","1","0","0"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","13","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","0.4725846153846154","6.5","0","8190378.513948436","0","1","0","0","0","0","2","0","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","12","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","0.46573333333333333","8.5","0","8795163.151445145","0","2","0","0","0","0","2","0","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","14","9","2490","0","1","0","0","0","0","0","0","0","0","0","0","0.46837142857142855","4.777777777777778","1","8305448.640967555","0","2","0","0","0","0","9","0","0"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","13","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.4769538461538462","<RuntimePrimitiveException>","0","8282196.898906812","0","1","0","0","0","0","0","11","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","13","1","2498","0","1","0","0","0","0","0","0","0","0","0","0","0.4796307692307692","6","0","8529422.874181833","0","1","0","0","0","0","1","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","14","3","2495","0","2","0","0","0","0","0","0","0","0","0","0","0.4760857142857143","9","0","8365768.54614759","0","2","0","0","0","1","3","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","13","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","0.5015076923076923","16","0","8702593.350251019","0","1","0","0","0","0","1","0","1"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","14","3","2496","0","1","0","0","0","0","0","0","0","0","0","0","0.4764285714285714","5.333333333333333","0","8186382.249579586","0","1","0","0","0","1","3","0","0"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","14","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.47928571428571426","<RuntimePrimitiveException>","0","8281189.616337063","0","1","0","0","0","0","0","11","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","13","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","0.47123076923076923","9.5","0","8793419.05639976","0","2","0","0","0","0","2","0","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","15","10","2489","0","1","0","0","0","0","0","0","0","0","0","0","0.47045333333333333","5.3","0","8301883.908444657","0","3","0","0","0","1","10","0","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","14","1","2498","0","1","0","0","0","0","0","0","0","0","0","0","0.4830285714285715","7","0","8527656.070373496","0","1","0","0","0","0","1","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","15","3","2495","0","2","0","0","0","0","0","0","0","0","0","0","0.4814933333333334","10","0","8364170.846563571","0","2","0","0","0","0","3","0","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","8","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","0.4469","10","0","8304415.521491636","0","1","0","0","0","0","1","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","14","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.5126857142857143","<RuntimePrimitiveException>","0","8700219.034803148","0","1","0","0","0","0","0","13","0"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","15","3","2496","0","1","0","0","0","0","0","0","0","0","0","0","0.47744","6.333333333333333","0","8184548.639429617","0","1","0","0","0","1","3","0","0"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","15","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.48231999999999997","<RuntimePrimitiveException>","0","8279038.638281549","0","1","0","0","0","0","0","11","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","14","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","0.47691428571428574","10.5","1","8791756.437735662","0","2","0","0","0","0","2","0","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","16","10","2489","0","1","0","0","0","0","0","0","0","0","0","0","0.47345","6.3","2","8301582.921435323","0","3","0","0","0","0","10","0","1"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","15","1","2498","0","1","0","0","0","0","0","0","0","0","0","0","0.48730666666666667","8","0","8524776.136074025","0","1","0","0","0","1","1","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","16","3","2495","0","2","0","0","0","0","0","0","0","0","0","0","0.485225","11","0","8362206.98093742","0","3","0","0","0","1","3","0","1"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","15","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.5235466666666667","<RuntimePrimitiveException>","0","8697995.608730832","0","1","0","0","0","0","0","13","0"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","16","3","2496","0","1","0","0","0","0","0","0","0","0","0","0","0.479275","7.333333333333333","0","8182199.285384973","0","2","0","0","0","0","3","0","0"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","16","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.484125","<RuntimePrimitiveException>","0","8273629.123593025","0","1","0","0","0","0","0","11","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","15","2","2496","0","2","0","0","0","0","0","0","0","0","0","0","0.47922666666666663","3.5","0","8791027.330389768","0","2","0","0","0","0","2","0","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","9","2","2498","0","0","0","0","0","0","0","0","0","0","0","0","0.4574666666666667","6","0","8302749.35973848","0","1","0","0","0","0","2","0","0"
