[run number],Total_Population,Current_Cases,RestrictedMovement,Proportion_Time_Avoid,Days_of_Cash_Reserves,Care_Attitude,Track_and_Trace_Efficiency,TimeLockDownOff,Treatment_Benefit,FearTrigger,se_Compliance,Freewheel,Triggerday,Diffusion_Adjustment,PPA,MaxV,SE_Illnesspd,Link_Switch,Saliency_of_Experience,Stimulus,Dynamic_Behaviour,Global_Transmissability,Initial,Lockdown_Off,Proportion_People_Avoid,Compliance_with_Isolation,Illness_period,WFH_Capacity,Cruise,Bed_Capacity,ReInfectionRate,Spatial_Distance,Age_Isolation,Severity_of_illness,ProductionRate,AsymptomaticPercentage,Population,Mean_Individual_Income,Available_Resources,Decay_limit,ICU_Beds_in_Australia,Scale,Self_Capacity,Media_Exposure,PTA,Superspreaders,Contact_Radius,Hospital_Beds_in_Australia,MinV,Incubation_Period,Case_Isolation,se_Incubation,PHWarnings,PolicyTriggerOn,ICU_Required,Quarantine,Speed,InitialAssociationStrength,[step],count simuls with [ color = red ],count simuls with [ color = 85 ],count simuls with [color = black ],count simuls with [ color = yellow ],count simuls with [ color = black and agerange = 5 ],count simuls with [ color = black and agerange = 15 ],count simuls with [ color = black and agerange = 25 ],count simuls with [ color = black and agerange = 35 ],count simuls with [ color = black and agerange = 45 ],count simuls with [ color = black and agerange = 55 ],count simuls with [ color = black and agerange = 65 ],count simuls with [ color = black and agerange = 75 ],count simuls with [ color = black and agerange = 85 ],count simuls with [ color = black and agerange = 95 ],mean [ contacts ] of simuls / ticks,mean [ timenow ] of simuls with [ color = red ],count simuls with [ color = red and timenow = Incubation_Period ],sum [ reserves ] of simuls with [ color != black ],scalePhase,numberInfected,deathcount,casefatalityrate,ICUBedsRequired,DailyCases,CurrentInfections,EliminationDate,MeanR,mean [ personalvirulence ] of simuls
7,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,233,5,1513,15,967,2,1,0,1,0,2,0,4,5,0,0.300240343,8.6,1,6199707.686,0,109247,2643,0.024192884,0,1,5,0,0,49.717568
5,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,225,102,1723,24,701,0,1,1,0,1,4,4,7,4,2,0.292184749,9.107843137,2,6291677.379,0,36396,825,0.022667326,2,6,102,0,0.8,47.07312941
4,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,235,12,1975,17,496,0,0,1,0,2,0,4,5,5,0,0.312641702,9.416666667,0,7159004.55,0,184161,6218,0.033763935,0,0,12,0,0,48.769988
8,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,231,12,1454,26,1008,0,1,2,1,2,2,5,6,7,0,0.301160173,11.08333333,0,6368737.98,0,54054,1178,0.021793022,0,1,12,0,2.333333333,47.277536
3,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,234,62,1930,16,492,1,0,0,1,0,2,4,3,4,1,0.310317949,9.709677419,4,7449747.837,0,101870,2356,0.023127515,5,4,62,0,0.6,50.744144
2,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,232,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.293886207,<RuntimePrimitiveException>,0,6289806.542,0,1,0,0,0,0,0,11,0,47.019032
6,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,223,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.336035874,<RuntimePrimitiveException>,0,5538872.978,0,1,0,0,0,0,0,12,0,47.017056
1,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,183,30,1648,15,807,1,0,0,0,0,1,3,0,10,0,0.369304918,9.533333333,1,6579028.867,0,130333,2607,0.020002609,0,1,30,0,1,47.170604
7,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,234,5,1513,15,967,2,1,0,1,0,2,0,4,5,0,0.299666667,9.6,0,6191083.002,0,109247,2643,0.024192884,0,1,5,0,0,49.717568
5,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,226,98,1710,24,708,0,1,1,0,1,4,4,7,4,2,0.291986621,8.846938776,6,6275138.408,0,36399,825,0.022665458,2,7,98,0,0.142857143,47.09875591
4,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,236,9,1975,17,499,0,0,1,0,2,0,4,5,5,0,0.312005085,8.222222222,0,7148763.563,0,184162,6218,0.033763751,0,0,9,0,0,48.769988
8,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,232,11,1453,26,1010,0,1,2,1,2,2,5,6,7,0,0.300532759,10.18181818,0,6356953.693,0,54054,1178,0.021793022,0,0,11,0,0,47.277536
3,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,235,57,1926,16,501,1,0,0,1,0,2,4,3,4,1,0.309717447,9.035087719,5,7442044.855,0,101875,2356,0.02312638,5,2,57,0,0.5,50.744144
2,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,233,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.293390558,<RuntimePrimitiveException>,0,6281612.248,0,1,0,0,0,0,0,11,0,47.019032
6,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,224,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.335285714,<RuntimePrimitiveException>,0,5525739.007,0,1,0,0,0,0,0,12,0,47.017056
7,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,235,5,1513,15,967,2,1,0,1,0,2,0,4,5,0,0.299099574,10.6,0,6181456.811,0,109248,2643,0.024192663,0,0,5,0,0,49.717568
4,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,237,8,1975,17,500,0,0,1,0,2,0,4,5,5,0,0.311395781,8.25,2,7140159.699,0,184162,6218,0.033763751,0,1,8,0,0,48.769988
8,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,233,8,1453,26,1013,0,1,2,1,2,2,5,6,7,0,0.299938197,9,0,6345618.695,0,54055,1178,0.021792619,0,0,8,0,0,47.277536
5,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,227,97,1703,24,706,0,1,1,0,1,4,4,7,4,2,0.291520259,9.443298969,9,6226563.751,0,36405,825,0.022661722,3,3,97,0,0.555555556,47.1206087
1,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,184,28,1648,15,809,1,0,0,0,0,1,3,0,10,0,0.3683,10.07142857,0,6566530.182,0,130335,2607,0.020002302,0,1,28,0,1.8,47.170604
3,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,236,54,1924,16,506,1,0,0,1,0,2,4,3,4,1,0.309186441,9.055555556,1,7434780.401,0,101879,2356,0.023125472,5,1,54,0,0.5,50.744144
2,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,234,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.292841026,<RuntimePrimitiveException>,0,6273824.361,0,1,0,0,0,0,0,11,0,47.019032
6,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,225,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.334497778,<RuntimePrimitiveException>,0,5511771.612,0,1,0,0,0,0,0,12,0,47.017056
4,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,238,9,1974,17,500,0,0,1,0,2,0,4,5,5,0,0.310763025,8.333333333,1,7129038.687,0,184162,6218,0.033763751,0,0,9,0,0,48.769988
7,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,236,5,1513,15,967,2,1,0,1,0,2,0,4,5,0,0.298552542,11.6,0,6169215.022,0,109249,2643,0.024192441,0,1,5,0,0,49.717568
3,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,237,55,1921,16,508,1,0,0,1,0,2,4,3,4,1,0.308752743,9.309090909,2,7428074.242,0,101881,2356,0.023125018,6,4,55,0,0,50.744144
8,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,234,8,1453,26,1013,0,1,2,1,2,2,5,6,7,0,0.299384615,10,2,6336749.545,0,54055,1178,0.021792619,0,0,8,0,0,47.277536
5,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,228,97,1692,24,707,0,1,1,0,1,4,4,7,4,2,0.291088833,9.948453608,5,6199896.406,0,36412,825,0.022657366,4,2,97,0,1,47.00530952
1,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,185,28,1646,15,811,1,0,0,0,0,1,3,0,10,0,0.367474595,9.928571429,1,6553568.019,0,130336,2607,0.020002148,0,2,28,0,0,47.170604
2,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,235,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.292274043,<RuntimePrimitiveException>,0,6262247.626,0,1,0,0,0,0,0,11,0,47.019032
6,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,226,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.333688496,<RuntimePrimitiveException>,0,5499074.997,0,1,0,0,0,0,0,12,0,47.017056
4,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,239,7,1974,17,502,0,0,1,0,2,0,4,5,5,0,0.310194142,7.142857143,1,7120126.681,0,184163,6218,0.033763568,0,0,7,0,0,48.769988
7,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,237,4,1513,15,968,2,1,0,1,0,2,0,4,5,0,0.29796962,11.5,0,6155166.949,0,109249,2643,0.024192441,0,0,4,0,0,49.717568
3,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,238,51,1921,16,512,1,0,0,1,0,2,4,3,4,1,0.308381513,9.784313725,4,7420345.209,0,101882,2356,0.023124791,7,5,51,0,0,50.744144
8,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,235,8,1453,26,1013,0,1,2,1,2,2,5,6,7,0,0.298822128,11,0,6326204.018,0,54055,1178,0.021792619,0,0,8,0,0,47.277536
5,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,229,90,1680,24,716,0,1,1,0,1,4,4,7,4,2,0.290697472,9.944444444,5,6136907.934,0,36415,825,0.022655499,3,6,90,0,0.375,46.99318327
2,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,236,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.291744068,<RuntimePrimitiveException>,0,6253848.236,0,1,0,0,0,0,0,11,0,47.019032
1,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,186,26,1645,15,814,1,0,0,0,0,1,3,0,10,0,0.366486022,9.846153846,1,6540063.805,0,130337,2607,0.020001995,0,1,26,0,0,47.170604
6,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,227,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.33289163,<RuntimePrimitiveException>,0,5486332.539,0,1,0,0,0,0,0,12,0,47.017056
4,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,240,7,1974,17,502,0,0,1,0,2,0,4,5,5,0,0.309603333,8.142857143,0,7112182.086,0,184163,6218,0.033763568,0,2,7,0,0,48.769988
3,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,239,48,1919,16,517,1,0,0,1,0,2,4,3,4,1,0.307953138,9.729166667,4,7410308.913,0,101886,2356,0.023123884,6,1,48,0,0,50.744144
7,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,238,4,1513,15,968,2,1,0,1,0,2,0,4,5,0,0.297460504,12.5,0,6145882.733,0,109250,2643,0.02419222,0,0,4,0,0,49.717568
8,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,236,6,1453,26,1015,0,1,2,1,2,2,5,6,7,0,0.298301695,10.33333333,1,6313859.591,0,54055,1178,0.021792619,0,0,6,0,0,47.277536
5,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,230,78,1670,25,727,0,1,1,0,1,5,4,7,4,2,0.290191304,9.423076923,6,6078315.07,0,36417,826,0.022681715,3,9,78,0,0.857142857,46.984176
2,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,237,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.291233755,<RuntimePrimitiveException>,0,6242738.469,0,1,0,0,0,0,0,11,0,47.019032
6,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,228,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.332126316,<RuntimePrimitiveException>,0,5473983.403,0,1,0,0,0,0,0,12,0,47.017056
1,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,187,25,1645,15,815,1,0,0,0,0,1,3,0,10,0,0.365518717,10.6,3,6526604.658,0,130339,2607,0.020001688,0,0,25,0,1.25,47.170604
3,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,240,43,1919,16,522,1,0,0,1,0,2,4,3,4,1,0.307663333,10,2,7400834.91,0,101891,2356,0.023122749,6,2,43,0,0.6,50.744144
4,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,241,9,1972,17,502,0,0,1,0,2,0,4,5,5,0,0.309035685,7.333333333,0,7101460.834,0,184163,6218,0.033763568,0,1,9,0,0,48.769988
8,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,237,7,1452,26,1015,0,1,2,1,2,2,5,6,7,0,0.297702954,9.857142857,0,6301406.263,0,54055,1178,0.021792619,0,2,7,0,0,47.277536
7,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,239,4,1513,15,968,2,1,0,1,0,2,0,4,5,0,0.296979079,13.5,0,6138106.55,0,109250,2643,0.02419222,0,0,4,0,5,49.717568
5,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,231,75,1667,25,733,0,1,1,0,1,5,4,7,4,2,0.289598268,9.52,2,6068938.821,0,36423,826,0.022677978,5,5,75,0,0.5,47.004176
